UID,ANTENNA,BAND,TIME,CALDATA_ID,FREQ_MEAN,AZ,EL,REL_OFF_X,REL_OFF_Y,ABS_OFF_X,ABS_OFF_Y,ERR_X,ERR_Y,BW_X,BW_Y
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04033540640062,79.74983485321955,2.2976672772068447,-0.5528291144251669,299.23535457354683,-416.36418918828474,0.02463478296486962,0.025001198737801697,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.06486713819729,79.74788068165483,5.630135211463591,-5.36413777463064,391.56166369435164,-566.199527146658,0.04152549029009741,0.04181329451903793,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.07134310212689,79.74857217264622,-0.21775214730630418,0.8785401024607817,399.6673281118787,-639.7972434863002,0.024701552027727506,0.024645643704357973,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV05,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637468258929742,46.56094021503387,2.288330988803899,0.9186696203030676,18.414196613911987,-470.9678199746915,0.04696736623208765,0.04757970551677004,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV07,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637613875767986,46.56150000120354,-0.03201279374598129,-0.2527272356328088,666.2576040506713,-722.4677778243129,0.04321711979265666,0.043207338033153256,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05354163740314,79.74762093697831,-0.6140674446275519,-1.0269209896510263,355.2907053278687,-400.1647831975813,0.020044762766589397,0.020004118460859276,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05156617863358,79.74833167885946,2.3949080150632396,-0.7245126572001914,474.3938872984008,-300.78530768146146,0.025963415962199927,0.026238005768397944,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05186747797191,79.74908055679856,2.2824313170907393,-0.16547937665002124,530.3128435810681,-739.9674925513917,0.03201059975185383,0.032513728357715134,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.043832816492,79.75109118559485,1.3858794142553201,-0.6100637157878661,324.3510638209212,-652.4979346166763,0.025266848674174804,0.025386968332650632,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV10,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.635035876101771,46.56113206547996,0.34601607618827335,-0.16150969165816814,-386.0127439662602,-821.8214465344481,0.04500796008639939,0.04501815049799096,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV11,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.636486133117904,46.55938580815262,0.02181376921557064,0.05686083970877336,75.53051722121522,-912.0004320071741,0.04059033426336002,0.040588759233438465,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04925837268968,79.7499924976272,2.18598597949704,-1.321266350844935,365.4506679343519,-417.53962452763983,0.024345135007109216,0.024564141937662917,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA49,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05364870337608,79.74824220764376,4.546694521600847,-2.3270526645839698,444.88612234442144,-119.64929262496423,0.03002996361537992,0.03128321063059037,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.06274103481121,79.74885283191644,1.6121440790290262,0.19597974010209712,315.9067092246616,-508.8604472455335,0.028178750934034776,0.028397540186299423,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV25,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.06029489427169,79.74685500646885,0.9676700148447943,-0.11547542059799892,389.2971752735288,-481.640504001196,0.026773810346055825,0.02685016212824145,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV12,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.63727153177516,46.561719626588605,0.9281841707332689,-1.5594926931574247,-109.18699319349047,-415.33091692885006,0.037454975745274,0.03741377328150723,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV13,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.638053798010162,46.56018553730628,0.6476657054889386,-6.020591663879354,150.11657476942062,-598.9768381054981,0.062068086703728,0.05660978135549509,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA50,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04569888264777,79.74938286718051,1.0330942026372194,-0.7922674245371004,334.27198663802244,-349.14077164655583,0.026313871361469846,0.026349392607190995,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA51,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.06278494329123,79.74993173619107,2.6835916983602814,-1.3072422198792257,316.9859792945186,-266.3116070154732,0.026013880911258804,0.02643561645900354,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV14,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.640750623938636,46.56104016252382,1.1268412708576196,0.7772416314992685,648.198846606829,-603.6156000105592,0.05216301668618534,0.052268333139438315,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV15,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.639790788634956,46.56243207050555,0.19451117955636194,1.1497111692218183,3.402173522315075,-373.0986755094279,0.04808454757425633,0.047896804614938095,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA52,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05041122796281,79.74874998515612,0.24197402550715869,1.0206594413177479,423.2505008366303,-160.50962871149628,0.029055134333454722,0.028968104635099544,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA53,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04665641254154,79.74767038811525,2.941820167067617,-2.027509201341968,387.5722759151977,-204.7179485368166,0.028619992056229074,0.028995715514274215,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV16,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.634705322960697,46.562923322287936,-6.141023715395736,-0.5604446036727668,616.4606262263669,-1045.012431699601,0.050633638350916825,0.05567536501423144,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV17,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.636535353406286,46.561678664302626,0.28795833137582627,-0.4477845859144936,681.9622097977526,-895.4612229606582,0.039841760202780935,0.03982321234017684,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA54,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05948039368646,79.75119546769831,1.367694231151015,-0.8374838070811537,369.4011761974726,-112.1569093917988,0.020553820581679635,0.020626765762271664,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA55,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04379825257506,79.74914840908886,1.0326255347032363,1.250942420894606,329.99050104456063,-152.3915226285533,0.02697909427421347,0.026937804503044067,25.567798997508977,25.567798997508977
